employeeid,firstname,lastname,gender,age,businesstravel,department,distancefromhome_km,state,ethnicity,education,educationfield,jobrole,maritalstatus,salary,stockoptionlevel,overtime,hiredate,attrition,yearsatcompany,yearsinmostrecentrole,yearssincelastpromotion,yearswithcurrmanager,performanceid,reviewdate,environmentsatisfaction,jobsatisfaction,relationshipsatisfaction,trainingopportunitieswithinyear,trainingopportunitiestaken,worklifebalance,selfrating,managerrating,satisfactionlevel,ratinglevel,educationlevel
5476-CA0D,Kayley,Snoad,Female,31,Frequent Traveller,Technology,4,NY,Native Hawaiian ,2,Information Systems,Data Scientist,Single,69747,0,No,2012-01-12,Yes,6,5,5,1,PR500,2015-02-06,4.0,4.0,2.0,2.0,1.0,5.0,5.0,4.0,Satisfied ,Exceeds Expectation ,High School 
5476-CA0D,Kayley,Snoad,Female,31,Frequent Traveller,Technology,4,NY,Native Hawaiian ,2,Information Systems,Data Scientist,Single,69747,0,No,2012-01-12,Yes,6,5,5,1,PR5710,2022-02-04,5.0,4.0,3.0,1.0,2.0,5.0,3.0,3.0,Very Satisfied,Meets Expectation,High School 
5476-CA0D,Kayley,Snoad,Female,31,Frequent Traveller,Technology,4,NY,Native Hawaiian ,2,Information Systems,Data Scientist,Single,69747,0,No,2012-01-12,Yes,6,5,5,1,PR920,2016-02-06,3.0,4.0,4.0,2.0,1.0,2.0,5.0,4.0,Neutral,Exceeds Expectation ,High School 
73CF-4956,Hannis,Waslin,Female,32,Some Travel,Technology,42,CA,White,4,Computer Science,Data Scientist,Single,102022,0,No,2012-01-12,No,10,4,5,8,PR1527,2017-03-07,3.0,4.0,4.0,2.0,1.0,2.0,3.0,3.0,Neutral,Meets Expectation,Masters 
73CF-4956,Hannis,Waslin,Female,32,Some Travel,Technology,42,CA,White,4,Computer Science,Data Scientist,Single,102022,0,No,2012-01-12,No,10,4,5,8,PR2170,2018-03-07,4.0,5.0,4.0,3.0,1.0,2.0,5.0,5.0,Satisfied ,Above and Beyond,Masters 
73CF-4956,Hannis,Waslin,Female,32,Some Travel,Technology,42,CA,White,4,Computer Science,Data Scientist,Single,102022,0,No,2012-01-12,No,10,4,5,8,PR244,2014-03-08,3.0,5.0,4.0,3.0,0.0,3.0,3.0,2.0,Neutral,Needs Improvement,Masters 
73CF-4956,Hannis,Waslin,Female,32,Some Travel,Technology,42,CA,White,4,Computer Science,Data Scientist,Single,102022,0,No,2012-01-12,No,10,4,5,8,PR2907,2019-03-07,4.0,5.0,2.0,3.0,0.0,3.0,5.0,4.0,Satisfied ,Exceeds Expectation ,Masters 
73CF-4956,Hannis,Waslin,Female,32,Some Travel,Technology,42,CA,White,4,Computer Science,Data Scientist,Single,102022,0,No,2012-01-12,No,10,4,5,8,PR3765,2020-03-06,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,Neutral,Needs Improvement,Masters 
73CF-4956,Hannis,Waslin,Female,32,Some Travel,Technology,42,CA,White,4,Computer Science,Data Scientist,Single,102022,0,No,2012-01-12,No,10,4,5,8,PR4745,2021-03-06,1.0,3.0,4.0,2.0,1.0,3.0,5.0,5.0,Very Dissatisfied,Above and Beyond,Masters 
73CF-4956,Hannis,Waslin,Female,32,Some Travel,Technology,42,CA,White,4,Computer Science,Data Scientist,Single,102022,0,No,2012-01-12,No,10,4,5,8,PR553,2015-03-08,4.0,5.0,2.0,1.0,1.0,5.0,4.0,4.0,Satisfied ,Exceeds Expectation ,Masters 
73CF-4956,Hannis,Waslin,Female,32,Some Travel,Technology,42,CA,White,4,Computer Science,Data Scientist,Single,102022,0,No,2012-01-12,No,10,4,5,8,PR77,2013-03-08,4.0,4.0,5.0,1.0,1.0,4.0,5.0,5.0,Satisfied ,Above and Beyond,Masters 
73CF-4956,Hannis,Waslin,Female,32,Some Travel,Technology,42,CA,White,4,Computer Science,Data Scientist,Single,102022,0,No,2012-01-12,No,10,4,5,8,PR982,2016-03-07,5.0,4.0,5.0,2.0,1.0,5.0,3.0,3.0,Very Satisfied,Meets Expectation,Masters 
277A-A6FA,Annabela,Pablos,Female,35,Some Travel,Technology,8,NY,Other ,4,Information Systems,Machine Learning Engineer,Single,272175,0,No,2012-01-12,No,10,7,8,2,PR1273,2016-10-03,3.0,2.0,2.0,1.0,2.0,2.0,5.0,5.0,Neutral,Above and Beyond,Masters 
277A-A6FA,Annabela,Pablos,Female,35,Some Travel,Technology,8,NY,Other ,4,Information Systems,Machine Learning Engineer,Single,272175,0,No,2012-01-12,No,10,7,8,2,PR1874,2017-10-03,3.0,4.0,3.0,1.0,0.0,3.0,3.0,3.0,Neutral,Meets Expectation,Masters 
277A-A6FA,Annabela,Pablos,Female,35,Some Travel,Technology,8,NY,Other ,4,Information Systems,Machine Learning Engineer,Single,272175,0,No,2012-01-12,No,10,7,8,2,PR2575,2018-10-03,3.0,4.0,3.0,1.0,2.0,2.0,4.0,4.0,Neutral,Exceeds Expectation ,Masters 
277A-A6FA,Annabela,Pablos,Female,35,Some Travel,Technology,8,NY,Other ,4,Information Systems,Machine Learning Engineer,Single,272175,0,No,2012-01-12,No,10,7,8,2,PR3386,2019-10-03,3.0,4.0,5.0,1.0,3.0,4.0,5.0,5.0,Neutral,Above and Beyond,Masters 
277A-A6FA,Annabela,Pablos,Female,35,Some Travel,Technology,8,NY,Other ,4,Information Systems,Machine Learning Engineer,Single,272175,0,No,2012-01-12,No,10,7,8,2,PR401,2014-10-04,4.0,4.0,3.0,1.0,2.0,4.0,5.0,4.0,Satisfied ,Exceeds Expectation ,Masters 
277A-A6FA,Annabela,Pablos,Female,35,Some Travel,Technology,8,NY,Other ,4,Information Systems,Machine Learning Engineer,Single,272175,0,No,2012-01-12,No,10,7,8,2,PR4321,2020-10-02,4.0,4.0,4.0,2.0,1.0,2.0,3.0,3.0,Satisfied ,Meets Expectation,Masters 
277A-A6FA,Annabela,Pablos,Female,35,Some Travel,Technology,8,NY,Other ,4,Information Systems,Machine Learning Engineer,Single,272175,0,No,2012-01-12,No,10,7,8,2,PR5353,2021-10-02,3.0,3.0,3.0,1.0,0.0,5.0,4.0,4.0,Neutral,Exceeds Expectation ,Masters 
277A-A6FA,Annabela,Pablos,Female,35,Some Travel,Technology,8,NY,Other ,4,Information Systems,Machine Learning Engineer,Single,272175,0,No,2012-01-12,No,10,7,8,2,PR777,2015-10-04,4.0,3.0,5.0,2.0,1.0,4.0,3.0,2.0,Satisfied ,Needs Improvement,Masters 
8BAB-B4A6,Torey,Abram,Male,38,Some Travel,Sales,35,NY,Asian or Asian American,3,Marketing ,Manager,Single,340229,0,Yes,2012-01-13,No,10,7,9,3,PR1416,2017-01-17,4.0,2.0,4.0,3.0,1.0,3.0,5.0,4.0,Satisfied ,Exceeds Expectation ,Bachelors 
8BAB-B4A6,Torey,Abram,Male,38,Some Travel,Sales,35,NY,Asian or Asian American,3,Marketing ,Manager,Single,340229,0,Yes,2012-01-13,No,10,7,9,3,PR177,2014-01-18,5.0,4.0,3.0,3.0,0.0,3.0,3.0,3.0,Very Satisfied,Meets Expectation,Bachelors 
8BAB-B4A6,Torey,Abram,Male,38,Some Travel,Sales,35,NY,Asian or Asian American,3,Marketing ,Manager,Single,340229,0,Yes,2012-01-13,No,10,7,9,3,PR2046,2018-01-17,5.0,5.0,3.0,2.0,0.0,5.0,5.0,4.0,Very Satisfied,Exceeds Expectation ,Bachelors 
8BAB-B4A6,Torey,Abram,Male,38,Some Travel,Sales,35,NY,Asian or Asian American,3,Marketing ,Manager,Single,340229,0,Yes,2012-01-13,No,10,7,9,3,PR23,2013-01-18,3.0,4.0,4.0,3.0,2.0,3.0,5.0,4.0,Neutral,Exceeds Expectation ,Bachelors 
8BAB-B4A6,Torey,Abram,Male,38,Some Travel,Sales,35,NY,Asian or Asian American,3,Marketing ,Manager,Single,340229,0,Yes,2012-01-13,No,10,7,9,3,PR2771,2019-01-17,3.0,2.0,2.0,3.0,0.0,2.0,3.0,3.0,Neutral,Meets Expectation,Bachelors 
8BAB-B4A6,Torey,Abram,Male,38,Some Travel,Sales,35,NY,Asian or Asian American,3,Marketing ,Manager,Single,340229,0,Yes,2012-01-13,No,10,7,9,3,PR3617,2020-01-17,3.0,2.0,4.0,3.0,2.0,3.0,4.0,4.0,Neutral,Exceeds Expectation ,Bachelors 
8BAB-B4A6,Torey,Abram,Male,38,Some Travel,Sales,35,NY,Asian or Asian American,3,Marketing ,Manager,Single,340229,0,Yes,2012-01-13,No,10,7,9,3,PR470,2015-01-18,3.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,Neutral,Meets Expectation,Bachelors 
8BAB-B4A6,Torey,Abram,Male,38,Some Travel,Sales,35,NY,Asian or Asian American,3,Marketing ,Manager,Single,340229,0,Yes,2012-01-13,No,10,7,9,3,PR883,2016-01-18,5.0,5.0,2.0,2.0,2.0,4.0,3.0,2.0,Very Satisfied,Needs Improvement,Bachelors 
111D-E5EF,Edna,Alison,Non-Binary,37,Some Travel,Technology,3,IL,White,3,Computer Science,Software Engineer,Divorced,48395,1,No,2012-01-15,No,10,2,2,4,PR1478,2017-02-15,4.0,5.0,5.0,1.0,2.0,4.0,5.0,4.0,Satisfied ,Exceeds Expectation ,Bachelors 
111D-E5EF,Edna,Alison,Non-Binary,37,Some Travel,Technology,3,IL,White,3,Computer Science,Software Engineer,Divorced,48395,1,No,2012-01-15,No,10,2,2,4,PR2115,2018-02-15,4.0,4.0,3.0,3.0,3.0,5.0,5.0,4.0,Satisfied ,Exceeds Expectation ,Bachelors 
111D-E5EF,Edna,Alison,Non-Binary,37,Some Travel,Technology,3,IL,White,3,Computer Science,Software Engineer,Divorced,48395,1,No,2012-01-15,No,10,2,2,4,PR212,2014-02-16,5.0,4.0,3.0,2.0,0.0,3.0,3.0,3.0,Very Satisfied,Meets Expectation,Bachelors 
111D-E5EF,Edna,Alison,Non-Binary,37,Some Travel,Technology,3,IL,White,3,Computer Science,Software Engineer,Divorced,48395,1,No,2012-01-15,No,10,2,2,4,PR2847,2019-02-15,3.0,5.0,4.0,3.0,0.0,5.0,5.0,5.0,Neutral,Above and Beyond,Bachelors 
111D-E5EF,Edna,Alison,Non-Binary,37,Some Travel,Technology,3,IL,White,3,Computer Science,Software Engineer,Divorced,48395,1,No,2012-01-15,No,10,2,2,4,PR3701,2020-02-15,5.0,4.0,3.0,3.0,1.0,4.0,4.0,4.0,Very Satisfied,Exceeds Expectation ,Bachelors 
111D-E5EF,Edna,Alison,Non-Binary,37,Some Travel,Technology,3,IL,White,3,Computer Science,Software Engineer,Divorced,48395,1,No,2012-01-15,No,10,2,2,4,PR51,2013-02-16,3.0,2.0,3.0,2.0,0.0,2.0,4.0,4.0,Neutral,Exceeds Expectation ,Bachelors 
111D-E5EF,Edna,Alison,Non-Binary,37,Some Travel,Technology,3,IL,White,3,Computer Science,Software Engineer,Divorced,48395,1,No,2012-01-15,No,10,2,2,4,PR512,2015-02-16,4.0,2.0,2.0,2.0,0.0,2.0,3.0,2.0,Satisfied ,Needs Improvement,Bachelors 
111D-E5EF,Edna,Alison,Non-Binary,37,Some Travel,Technology,3,IL,White,3,Computer Science,Software Engineer,Divorced,48395,1,No,2012-01-15,No,10,2,2,4,PR935,2016-02-16,5.0,3.0,5.0,2.0,1.0,3.0,3.0,3.0,Very Satisfied,Meets Expectation,Bachelors 
97F4-0B14,Vernen,Powner,Male,33,Some Travel,Technology,4,NY,Mixed or multiple ethnic groups,4,Other,Senior Software Engineer,Single,97126,0,No,2012-01-15,No,10,8,10,2,PR1479,2017-02-15,3.0,3.0,3.0,3.0,0.0,3.0,5.0,4.0,Neutral,Exceeds Expectation ,Masters 
97F4-0B14,Vernen,Powner,Male,33,Some Travel,Technology,4,NY,Mixed or multiple ethnic groups,4,Other,Senior Software Engineer,Single,97126,0,No,2012-01-15,No,10,8,10,2,PR2116,2018-02-15,3.0,2.0,3.0,1.0,2.0,5.0,4.0,3.0,Neutral,Meets Expectation,Masters 
97F4-0B14,Vernen,Powner,Male,33,Some Travel,Technology,4,NY,Mixed or multiple ethnic groups,4,Other,Senior Software Engineer,Single,97126,0,No,2012-01-15,No,10,8,10,2,PR2848,2019-02-15,4.0,5.0,2.0,3.0,2.0,5.0,5.0,5.0,Satisfied ,Above and Beyond,Masters 
97F4-0B14,Vernen,Powner,Male,33,Some Travel,Technology,4,NY,Mixed or multiple ethnic groups,4,Other,Senior Software Engineer,Single,97126,0,No,2012-01-15,No,10,8,10,2,PR3702,2020-02-15,3.0,5.0,4.0,2.0,2.0,2.0,5.0,4.0,Neutral,Exceeds Expectation ,Masters 
97F4-0B14,Vernen,Powner,Male,33,Some Travel,Technology,4,NY,Mixed or multiple ethnic groups,4,Other,Senior Software Engineer,Single,97126,0,No,2012-01-15,No,10,8,10,2,PR4675,2021-02-14,3.0,2.0,5.0,1.0,3.0,2.0,4.0,4.0,Neutral,Exceeds Expectation ,Masters 
97F4-0B14,Vernen,Powner,Male,33,Some Travel,Technology,4,NY,Mixed or multiple ethnic groups,4,Other,Senior Software Engineer,Single,97126,0,No,2012-01-15,No,10,8,10,2,PR513,2015-02-16,5.0,5.0,4.0,2.0,1.0,5.0,4.0,3.0,Very Satisfied,Meets Expectation,Masters 
97F4-0B14,Vernen,Powner,Male,33,Some Travel,Technology,4,NY,Mixed or multiple ethnic groups,4,Other,Senior Software Engineer,Single,97126,0,No,2012-01-15,No,10,8,10,2,PR5738,2022-02-14,4.0,3.0,5.0,1.0,0.0,3.0,4.0,4.0,Satisfied ,Exceeds Expectation ,Masters 
97F4-0B14,Vernen,Powner,Male,33,Some Travel,Technology,4,NY,Mixed or multiple ethnic groups,4,Other,Senior Software Engineer,Single,97126,0,No,2012-01-15,No,10,8,10,2,PR936,2016-02-16,3.0,2.0,5.0,3.0,3.0,5.0,3.0,2.0,Neutral,Needs Improvement,Masters 
5C03-1009,Willetta,Lurriman,Female,42,Some Travel,Technology,21,IL,Black or African American,3,Information Systems,Engineering Manager,Married,316208,1,No,2012-01-17,No,10,8,8,7,PR1048,2016-04-13,3.0,2.0,5.0,1.0,2.0,5.0,5.0,4.0,Neutral,Exceeds Expectation ,Bachelors 
5C03-1009,Willetta,Lurriman,Female,42,Some Travel,Technology,21,IL,Black or African American,3,Information Systems,Engineering Manager,Married,316208,1,No,2012-01-17,No,10,8,8,7,PR1597,2017-04-13,3.0,5.0,5.0,3.0,1.0,5.0,3.0,3.0,Neutral,Meets Expectation,Bachelors 
5C03-1009,Willetta,Lurriman,Female,42,Some Travel,Technology,21,IL,Black or African American,3,Information Systems,Engineering Manager,Married,316208,1,No,2012-01-17,No,10,8,8,7,PR2250,2018-04-13,4.0,4.0,5.0,3.0,3.0,3.0,4.0,4.0,Satisfied ,Exceeds Expectation ,Bachelors 
5C03-1009,Willetta,Lurriman,Female,42,Some Travel,Technology,21,IL,Black or African American,3,Information Systems,Engineering Manager,Married,316208,1,No,2012-01-17,No,10,8,8,7,PR2996,2019-04-13,4.0,5.0,4.0,2.0,0.0,5.0,4.0,4.0,Satisfied ,Exceeds Expectation ,Bachelors 
5C03-1009,Willetta,Lurriman,Female,42,Some Travel,Technology,21,IL,Black or African American,3,Information Systems,Engineering Manager,Married,316208,1,No,2012-01-17,No,10,8,8,7,PR3871,2020-04-12,5.0,4.0,5.0,2.0,2.0,4.0,3.0,3.0,Very Satisfied,Meets Expectation,Bachelors 
5C03-1009,Willetta,Lurriman,Female,42,Some Travel,Technology,21,IL,Black or African American,3,Information Systems,Engineering Manager,Married,316208,1,No,2012-01-17,No,10,8,8,7,PR4862,2021-04-12,5.0,3.0,3.0,1.0,1.0,4.0,3.0,3.0,Very Satisfied,Meets Expectation,Bachelors 
5C03-1009,Willetta,Lurriman,Female,42,Some Travel,Technology,21,IL,Black or African American,3,Information Systems,Engineering Manager,Married,316208,1,No,2012-01-17,No,10,8,8,7,PR5940,2022-04-12,3.0,4.0,2.0,2.0,1.0,3.0,5.0,4.0,Neutral,Exceeds Expectation ,Bachelors 
5C03-1009,Willetta,Lurriman,Female,42,Some Travel,Technology,21,IL,Black or African American,3,Information Systems,Engineering Manager,Married,316208,1,No,2012-01-17,No,10,8,8,7,PR611,2015-04-14,4.0,2.0,5.0,1.0,1.0,4.0,5.0,4.0,Satisfied ,Exceeds Expectation ,Bachelors 
BD1B-53A3,Wendall,Dryden,Male,43,Some Travel,Sales,27,CA,Mixed or multiple ethnic groups,3,Marketing,Sales Executive,Single,128885,0,Yes,2012-01-17,No,10,1,10,2,PR1127,2016-05-23,5.0,4.0,2.0,1.0,1.0,5.0,4.0,3.0,Very Satisfied,Meets Expectation,Bachelors 
BD1B-53A3,Wendall,Dryden,Male,43,Some Travel,Sales,27,CA,Mixed or multiple ethnic groups,3,Marketing,Sales Executive,Single,128885,0,Yes,2012-01-17,No,10,1,10,2,PR1683,2017-05-23,4.0,3.0,2.0,1.0,0.0,4.0,4.0,3.0,Satisfied ,Meets Expectation,Bachelors 
BD1B-53A3,Wendall,Dryden,Male,43,Some Travel,Sales,27,CA,Mixed or multiple ethnic groups,3,Marketing,Sales Executive,Single,128885,0,Yes,2012-01-17,No,10,1,10,2,PR2344,2018-05-23,3.0,5.0,3.0,1.0,2.0,5.0,3.0,3.0,Neutral,Meets Expectation,Bachelors 
BD1B-53A3,Wendall,Dryden,Male,43,Some Travel,Sales,27,CA,Mixed or multiple ethnic groups,3,Marketing,Sales Executive,Single,128885,0,Yes,2012-01-17,No,10,1,10,2,PR3104,2019-05-23,4.0,5.0,3.0,1.0,3.0,2.0,3.0,3.0,Satisfied ,Meets Expectation,Bachelors 
BD1B-53A3,Wendall,Dryden,Male,43,Some Travel,Sales,27,CA,Mixed or multiple ethnic groups,3,Marketing,Sales Executive,Single,128885,0,Yes,2012-01-17,No,10,1,10,2,PR3994,2020-05-22,4.0,4.0,5.0,2.0,0.0,3.0,3.0,2.0,Satisfied ,Needs Improvement,Bachelors 
BD1B-53A3,Wendall,Dryden,Male,43,Some Travel,Sales,27,CA,Mixed or multiple ethnic groups,3,Marketing,Sales Executive,Single,128885,0,Yes,2012-01-17,No,10,1,10,2,PR4994,2021-05-22,3.0,5.0,4.0,3.0,1.0,3.0,5.0,5.0,Neutral,Above and Beyond,Bachelors 
BD1B-53A3,Wendall,Dryden,Male,43,Some Travel,Sales,27,CA,Mixed or multiple ethnic groups,3,Marketing,Sales Executive,Single,128885,0,Yes,2012-01-17,No,10,1,10,2,PR6078,2022-05-22,5.0,4.0,2.0,1.0,1.0,3.0,5.0,4.0,Very Satisfied,Exceeds Expectation ,Bachelors 
BD1B-53A3,Wendall,Dryden,Male,43,Some Travel,Sales,27,CA,Mixed or multiple ethnic groups,3,Marketing,Sales Executive,Single,128885,0,Yes,2012-01-17,No,10,1,10,2,PR678,2015-05-24,5.0,4.0,3.0,2.0,1.0,4.0,5.0,4.0,Very Satisfied,Exceeds Expectation ,Bachelors 
DFA9-990E,Cale,Holston,Male,43,No Travel ,Sales,34,NY,White,4,Marketing ,Sales Executive,Married,108315,2,No,2012-01-17,No,10,9,10,10,PR1342,2016-12-05,4.0,4.0,5.0,2.0,0.0,2.0,4.0,4.0,Satisfied ,Exceeds Expectation ,Masters 
DFA9-990E,Cale,Holston,Male,43,No Travel ,Sales,34,NY,White,4,Marketing ,Sales Executive,Married,108315,2,No,2012-01-17,No,10,9,10,10,PR1968,2017-12-05,4.0,2.0,4.0,2.0,1.0,4.0,5.0,4.0,Satisfied ,Exceeds Expectation ,Masters 
DFA9-990E,Cale,Holston,Male,43,No Travel ,Sales,34,NY,White,4,Marketing ,Sales Executive,Married,108315,2,No,2012-01-17,No,10,9,10,10,PR2682,2018-12-05,4.0,5.0,3.0,1.0,0.0,4.0,3.0,3.0,Satisfied ,Meets Expectation,Masters 
DFA9-990E,Cale,Holston,Male,43,No Travel ,Sales,34,NY,White,4,Marketing ,Sales Executive,Married,108315,2,No,2012-01-17,No,10,9,10,10,PR3511,2019-12-05,3.0,4.0,4.0,2.0,2.0,3.0,4.0,3.0,Neutral,Meets Expectation,Masters 
DFA9-990E,Cale,Holston,Male,43,No Travel ,Sales,34,NY,White,4,Marketing ,Sales Executive,Married,108315,2,No,2012-01-17,No,10,9,10,10,PR4461,2020-12-04,5.0,3.0,3.0,1.0,0.0,4.0,3.0,3.0,Very Satisfied,Meets Expectation,Masters 
DFA9-990E,Cale,Holston,Male,43,No Travel ,Sales,34,NY,White,4,Marketing ,Sales Executive,Married,108315,2,No,2012-01-17,No,10,9,10,10,PR5508,2021-12-04,4.0,4.0,3.0,2.0,1.0,5.0,4.0,4.0,Satisfied ,Exceeds Expectation ,Masters 
DFA9-990E,Cale,Holston,Male,43,No Travel ,Sales,34,NY,White,4,Marketing ,Sales Executive,Married,108315,2,No,2012-01-17,No,10,9,10,10,PR6632,2022-12-04,5.0,3.0,5.0,2.0,3.0,2.0,4.0,4.0,Very Satisfied,Exceeds Expectation ,Masters 
DFA9-990E,Cale,Holston,Male,43,No Travel ,Sales,34,NY,White,4,Marketing ,Sales Executive,Married,108315,2,No,2012-01-17,No,10,9,10,10,PR823,2015-12-06,5.0,5.0,5.0,3.0,2.0,3.0,5.0,4.0,Very Satisfied,Exceeds Expectation ,Masters 
ED73-F078,Ernaline,Napolione,Female,45,Frequent Traveller,Technology,19,NY,Asian or Asian American,1,Computer Science,Software Engineer,Married,136521,1,No,2012-01-18,No,10,3,6,1,PR1219,2016-08-04,4.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,Satisfied ,Meets Expectation,No Formal Qualifications
ED73-F078,Ernaline,Napolione,Female,45,Frequent Traveller,Technology,19,NY,Asian or Asian American,1,Computer Science,Software Engineer,Married,136521,1,No,2012-01-18,No,10,3,6,1,PR1808,2017-08-04,5.0,2.0,4.0,1.0,0.0,3.0,4.0,4.0,Very Satisfied,Exceeds Expectation ,No Formal Qualifications
ED73-F078,Ernaline,Napolione,Female,45,Frequent Traveller,Technology,19,NY,Asian or Asian American,1,Computer Science,Software Engineer,Married,136521,1,No,2012-01-18,No,10,3,6,1,PR2489,2018-08-04,4.0,2.0,5.0,1.0,2.0,4.0,3.0,3.0,Satisfied ,Meets Expectation,No Formal Qualifications
ED73-F078,Ernaline,Napolione,Female,45,Frequent Traveller,Technology,19,NY,Asian or Asian American,1,Computer Science,Software Engineer,Married,136521,1,No,2012-01-18,No,10,3,6,1,PR3280,2019-08-04,4.0,2.0,4.0,1.0,1.0,5.0,3.0,3.0,Satisfied ,Meets Expectation,No Formal Qualifications
ED73-F078,Ernaline,Napolione,Female,45,Frequent Traveller,Technology,19,NY,Asian or Asian American,1,Computer Science,Software Engineer,Married,136521,1,No,2012-01-18,No,10,3,6,1,PR4189,2020-08-03,5.0,4.0,4.0,1.0,3.0,4.0,5.0,5.0,Very Satisfied,Above and Beyond,No Formal Qualifications
ED73-F078,Ernaline,Napolione,Female,45,Frequent Traveller,Technology,19,NY,Asian or Asian American,1,Computer Science,Software Engineer,Married,136521,1,No,2012-01-18,No,10,3,6,1,PR5205,2021-08-03,4.0,2.0,4.0,3.0,3.0,3.0,5.0,5.0,Satisfied ,Above and Beyond,No Formal Qualifications
ED73-F078,Ernaline,Napolione,Female,45,Frequent Traveller,Technology,19,NY,Asian or Asian American,1,Computer Science,Software Engineer,Married,136521,1,No,2012-01-18,No,10,3,6,1,PR6309,2022-08-03,4.0,5.0,4.0,1.0,2.0,5.0,5.0,4.0,Satisfied ,Exceeds Expectation ,No Formal Qualifications
ED73-F078,Ernaline,Napolione,Female,45,Frequent Traveller,Technology,19,NY,Asian or Asian American,1,Computer Science,Software Engineer,Married,136521,1,No,2012-01-18,No,10,3,6,1,PR745,2015-08-05,5.0,5.0,3.0,2.0,0.0,5.0,4.0,4.0,Very Satisfied,Exceeds Expectation ,No Formal Qualifications
C6EC-FEB5,Charlena,Severwright,Female,38,Some Travel,Sales,1,CA,White,1,Economics,Sales Executive,Single,151141,0,No,2012-01-19,No,10,3,6,9,PR1344,2016-12-07,5.0,3.0,5.0,3.0,1.0,5.0,4.0,3.0,Very Satisfied,Meets Expectation,No Formal Qualifications
C6EC-FEB5,Charlena,Severwright,Female,38,Some Travel,Sales,1,CA,White,1,Economics,Sales Executive,Single,151141,0,No,2012-01-19,No,10,3,6,9,PR1972,2017-12-07,5.0,2.0,5.0,3.0,0.0,4.0,4.0,3.0,Very Satisfied,Meets Expectation,No Formal Qualifications
C6EC-FEB5,Charlena,Severwright,Female,38,Some Travel,Sales,1,CA,White,1,Economics,Sales Executive,Single,151141,0,No,2012-01-19,No,10,3,6,9,PR2686,2018-12-07,4.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,Satisfied ,Meets Expectation,No Formal Qualifications
C6EC-FEB5,Charlena,Severwright,Female,38,Some Travel,Sales,1,CA,White,1,Economics,Sales Executive,Single,151141,0,No,2012-01-19,No,10,3,6,9,PR3514,2019-12-07,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,Neutral,Meets Expectation,No Formal Qualifications
C6EC-FEB5,Charlena,Severwright,Female,38,Some Travel,Sales,1,CA,White,1,Economics,Sales Executive,Single,151141,0,No,2012-01-19,No,10,3,6,9,PR4465,2020-12-06,5.0,3.0,2.0,3.0,1.0,5.0,3.0,2.0,Very Satisfied,Needs Improvement,No Formal Qualifications
C6EC-FEB5,Charlena,Severwright,Female,38,Some Travel,Sales,1,CA,White,1,Economics,Sales Executive,Single,151141,0,No,2012-01-19,No,10,3,6,9,PR5511,2021-12-06,5.0,4.0,3.0,3.0,2.0,4.0,5.0,5.0,Very Satisfied,Above and Beyond,No Formal Qualifications
C6EC-FEB5,Charlena,Severwright,Female,38,Some Travel,Sales,1,CA,White,1,Economics,Sales Executive,Single,151141,0,No,2012-01-19,No,10,3,6,9,PR6635,2022-12-06,3.0,3.0,4.0,1.0,0.0,2.0,4.0,4.0,Neutral,Exceeds Expectation ,No Formal Qualifications
C6EC-FEB5,Charlena,Severwright,Female,38,Some Travel,Sales,1,CA,White,1,Economics,Sales Executive,Single,151141,0,No,2012-01-19,No,10,3,6,9,PR824,2015-12-08,3.0,2.0,5.0,2.0,0.0,4.0,5.0,4.0,Neutral,Exceeds Expectation ,No Formal Qualifications
D7EE-56FC,Zsa zsa,Evered,Female,39,Frequent Traveller,Sales,17,CA,White,2,Technical Degree,Sales Executive,Married,107863,1,Yes,2012-01-19,Yes,8,8,8,5,PR1449,2017-02-02,5.0,5.0,3.0,1.0,3.0,4.0,5.0,4.0,Very Satisfied,Exceeds Expectation ,High School 
D7EE-56FC,Zsa zsa,Evered,Female,39,Frequent Traveller,Sales,17,CA,White,2,Technical Degree,Sales Executive,Married,107863,1,Yes,2012-01-19,Yes,8,8,8,5,PR196,2014-02-03,4.0,4.0,5.0,1.0,1.0,2.0,4.0,3.0,Satisfied ,Meets Expectation,High School 
D7EE-56FC,Zsa zsa,Evered,Female,39,Frequent Traveller,Sales,17,CA,White,2,Technical Degree,Sales Executive,Married,107863,1,Yes,2012-01-19,Yes,8,8,8,5,PR2081,2018-02-02,5.0,2.0,2.0,1.0,0.0,4.0,3.0,2.0,Very Satisfied,Needs Improvement,High School 
D7EE-56FC,Zsa zsa,Evered,Female,39,Frequent Traveller,Sales,17,CA,White,2,Technical Degree,Sales Executive,Married,107863,1,Yes,2012-01-19,Yes,8,8,8,5,PR2810,2019-02-02,3.0,5.0,5.0,1.0,1.0,4.0,4.0,3.0,Neutral,Meets Expectation,High School 
D7EE-56FC,Zsa zsa,Evered,Female,39,Frequent Traveller,Sales,17,CA,White,2,Technical Degree,Sales Executive,Married,107863,1,Yes,2012-01-19,Yes,8,8,8,5,PR3659,2020-02-02,3.0,3.0,5.0,1.0,0.0,3.0,4.0,4.0,Neutral,Exceeds Expectation ,High School 
